id,read1,read2,name,genome,output,region
C11_B003846_S299,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003846_S299_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003846_S299_R2_001.fastq.gz,C11_B003846_S299,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C11_B003899_S263,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003899_S263_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003899_S263_R2_001.fastq.gz,C11_B003899_S263,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C11_B003907_S215,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003907_S215_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003907_S215_R2_001.fastq.gz,C11_B003907_S215,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C11_B003909_S203,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003909_S203_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003909_S203_R2_001.fastq.gz,C11_B003909_S203,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C11_B003910_S59,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003910_S59_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003910_S59_R2_001.fastq.gz,C11_B003910_S59,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C11_B003914_S119,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003914_S119_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C11_B003914_S119_R2_001.fastq.gz,C11_B003914_S119,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B001188_S12,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B001188_S12_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B001188_S12_R2_001.fastq.gz,C12_B001188_S12,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B001190_S96,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B001190_S96_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B001190_S96_R2_001.fastq.gz,C12_B001190_S96,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B001242_S252,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B001242_S252_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B001242_S252_R2_001.fastq.gz,C12_B001242_S252,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B001263_S228,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B001263_S228_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B001263_S228_R2_001.fastq.gz,C12_B001263_S228,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B002330_S168,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B002330_S168_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B002330_S168_R2_001.fastq.gz,C12_B002330_S168,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B002877_S48,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B002877_S48_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B002877_S48_R2_001.fastq.gz,C12_B002877_S48,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B002892_S84,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B002892_S84_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B002892_S84_R2_001.fastq.gz,C12_B002892_S84,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B002898_S144,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B002898_S144_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B002898_S144_R2_001.fastq.gz,C12_B002898_S144,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B003801_S180,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003801_S180_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003801_S180_R2_001.fastq.gz,C12_B003801_S180,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B003841_S36,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003841_S36_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003841_S36_R2_001.fastq.gz,C12_B003841_S36,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B003842_S132,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003842_S132_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003842_S132_R2_001.fastq.gz,C12_B003842_S132,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B003846_S300,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003846_S300_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003846_S300_R2_001.fastq.gz,C12_B003846_S300,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B003899_S264,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003899_S264_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003899_S264_R2_001.fastq.gz,C12_B003899_S264,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B003907_S216,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003907_S216_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003907_S216_R2_001.fastq.gz,C12_B003907_S216,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B003909_S204,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003909_S204_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003909_S204_R2_001.fastq.gz,C12_B003909_S204,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B003910_S60,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003910_S60_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003910_S60_R2_001.fastq.gz,C12_B003910_S60,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C12_B003914_S120,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003914_S120_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C12_B003914_S120_R2_001.fastq.gz,C12_B003914_S120,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B001188_S13,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B001188_S13_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B001188_S13_R2_001.fastq.gz,C13_B001188_S13,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B001190_S97,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B001190_S97_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B001190_S97_R2_001.fastq.gz,C13_B001190_S97,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B001242_S253,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B001242_S253_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B001242_S253_R2_001.fastq.gz,C13_B001242_S253,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B001263_S229,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B001263_S229_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B001263_S229_R2_001.fastq.gz,C13_B001263_S229,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B002330_S169,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B002330_S169_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B002330_S169_R2_001.fastq.gz,C13_B002330_S169,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B002877_S49,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B002877_S49_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B002877_S49_R2_001.fastq.gz,C13_B002877_S49,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B002892_S85,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B002892_S85_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B002892_S85_R2_001.fastq.gz,C13_B002892_S85,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B002898_S145,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B002898_S145_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B002898_S145_R2_001.fastq.gz,C13_B002898_S145,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B003801_S181,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003801_S181_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003801_S181_R2_001.fastq.gz,C13_B003801_S181,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B003841_S37,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003841_S37_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003841_S37_R2_001.fastq.gz,C13_B003841_S37,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B003842_S133,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003842_S133_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003842_S133_R2_001.fastq.gz,C13_B003842_S133,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B003846_S1,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003846_S1_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003846_S1_R2_001.fastq.gz,C13_B003846_S1,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B003899_S265,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003899_S265_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003899_S265_R2_001.fastq.gz,C13_B003899_S265,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B003907_S217,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003907_S217_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003907_S217_R2_001.fastq.gz,C13_B003907_S217,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B003909_S205,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003909_S205_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003909_S205_R2_001.fastq.gz,C13_B003909_S205,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B003910_S61,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003910_S61_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003910_S61_R2_001.fastq.gz,C13_B003910_S61,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C13_B003914_S121,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003914_S121_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C13_B003914_S121_R2_001.fastq.gz,C13_B003914_S121,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B001188_S14,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B001188_S14_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B001188_S14_R2_001.fastq.gz,C14_B001188_S14,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B001190_S98,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B001190_S98_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B001190_S98_R2_001.fastq.gz,C14_B001190_S98,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B001242_S254,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B001242_S254_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B001242_S254_R2_001.fastq.gz,C14_B001242_S254,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B001263_S230,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B001263_S230_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B001263_S230_R2_001.fastq.gz,C14_B001263_S230,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B002330_S170,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B002330_S170_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B002330_S170_R2_001.fastq.gz,C14_B002330_S170,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B002877_S50,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B002877_S50_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B002877_S50_R2_001.fastq.gz,C14_B002877_S50,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B002892_S86,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B002892_S86_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B002892_S86_R2_001.fastq.gz,C14_B002892_S86,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B002898_S146,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B002898_S146_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B002898_S146_R2_001.fastq.gz,C14_B002898_S146,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B003801_S182,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003801_S182_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003801_S182_R2_001.fastq.gz,C14_B003801_S182,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B003841_S38,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003841_S38_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003841_S38_R2_001.fastq.gz,C14_B003841_S38,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B003842_S134,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003842_S134_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003842_S134_R2_001.fastq.gz,C14_B003842_S134,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B003846_S2,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003846_S2_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003846_S2_R2_001.fastq.gz,C14_B003846_S2,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B003899_S266,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003899_S266_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003899_S266_R2_001.fastq.gz,C14_B003899_S266,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B003907_S218,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003907_S218_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003907_S218_R2_001.fastq.gz,C14_B003907_S218,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B003909_S206,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003909_S206_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003909_S206_R2_001.fastq.gz,C14_B003909_S206,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B003910_S62,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003910_S62_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003910_S62_R2_001.fastq.gz,C14_B003910_S62,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C14_B003914_S122,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003914_S122_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C14_B003914_S122_R2_001.fastq.gz,C14_B003914_S122,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C15_B001188_S15,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B001188_S15_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B001188_S15_R2_001.fastq.gz,C15_B001188_S15,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C15_B001190_S99,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B001190_S99_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B001190_S99_R2_001.fastq.gz,C15_B001190_S99,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C15_B001242_S255,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B001242_S255_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B001242_S255_R2_001.fastq.gz,C15_B001242_S255,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C15_B001263_S231,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B001263_S231_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B001263_S231_R2_001.fastq.gz,C15_B001263_S231,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C15_B002330_S171,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B002330_S171_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B002330_S171_R2_001.fastq.gz,C15_B002330_S171,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C15_B002877_S51,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B002877_S51_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B002877_S51_R2_001.fastq.gz,C15_B002877_S51,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C15_B002892_S87,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B002892_S87_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B002892_S87_R2_001.fastq.gz,C15_B002892_S87,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
C15_B002898_S147,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B002898_S147_R1_001.fastq.gz,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/fastqs/C15_B002898_S147_R2_001.fastq.gz,C15_B002898_S147,mouse/vM19,s3://czb-maca/Plate_seq/24_month/180626_A00111_0166_BH5LNVDSXX/results_realigned,west
